"city_id","year","pop","density_pop","unemp_rate","gdp_prousd","peoplekilled_in_roadaccident","deaths_roadaccidents","nationals","eu_foreigners","eu_foreigners_.","extraeu_foreigners","extraeu_foreigners_.","nativeborn","nativeborn_.","cars","cars_perc","Capital","cold_weather","URSS_Influence","Closeness","Culural_affinity","city_name"
1,2000,400378,2518,6.8125,24973,0.323333333333333,13.1111111111111,284684,569,0.14,111334,27.81,331456.818181818,79.4672727272727,119632,29.88,1,1,1,1,1,"Tallinn"
1,2001,399685,2514,13,26849,0.65,26,319920.333333333,6265.33333333333,1.26785714285714,81714.5833333333,16.8285714285714,331456.818181818,79.4672727272727,98762.1764705882,22.6461111111111,1,1,1,1,1,"Tallinn"
1,2002,398434,2506,6.8125,28989,0.323333333333333,13.1111111111111,319920.333333333,6265.33333333333,1.26785714285714,81714.5833333333,16.8285714285714,331456.818181818,79.4672727272727,98762.1764705882,22.6461111111111,1,1,1,1,1,"Tallinn"
1,2003,397150,2498,6.8125,31412,0.323333333333333,13.1111111111111,319920.333333333,6265.33333333333,1.26785714285714,81714.5833333333,16.8285714285714,331456.818181818,79.4672727272727,98762.1764705882,22.6461111111111,1,1,1,1,1,"Tallinn"
1,2004,392306,2467,10,33897,0.51,20,319920.333333333,6265.33333333333,1.26785714285714,81714.5833333333,16.8285714285714,331456.818181818,79.4672727272727,80716,20.57,1,1,1,1,1,"Tallinn"
1,2005,401646,2526,8,36485,0.42,17,319920.333333333,6265.33333333333,1.26785714285714,81714.5833333333,16.8285714285714,331456.818181818,79.4672727272727,80716,20.1,1,1,1,1,1,"Tallinn"
1,2006,398635,2507,4,40641,0.55,22,301942,6265.33333333333,1.26785714285714,81714.5833333333,16.8285714285714,331456.818181818,79.4672727272727,81681,20.49,1,1,1,1,1,"Tallinn"
1,2007,399141,2510,3,42711,0.63,25,303406,6265.33333333333,1.26785714285714,81714.5833333333,16.8285714285714,331456.818181818,79.4672727272727,83449,20.91,1,1,1,1,1,"Tallinn"
1,2008,401389,2524,4,39859,0.42,17,306777,3831,0.95,38907,9.69,331456.818181818,79.4672727272727,69742,17.38,1,1,1,1,1,"Tallinn"
1,2009,403930,2540,14,35067,0.27,11,309410,6265.33333333333,0,81714.5833333333,0,331456.818181818,79.4672727272727,69438,17.19,1,1,1,1,1,"Tallinn"
1,2010,406665,2558,6.8125,35013,0.15,6,312373,5468,1.34,88504,21.76,313559,77.1,68965,16.96,1,1,1,1,1,"Tallinn"
1,2011,393222,2473,10,38219,0.31,12,319920.333333333,6265.33333333333,0,81714.5833333333,0,312695,79.52,80722,20.53,1,1,1,1,1,"Tallinn"
1,2012,403862,2540,6.8125,40015,0.32,13,318260,3654,0.9,81737,20.24,322843,79.94,91692,22.7,1,1,1,1,1,"Tallinn"
1,2013,406059,2554,6,40750,0.3,12,320334,3630,0.89,81760,20.14,325848,80.25,100413,24.73,1,1,1,1,1,"Tallinn"
1,2014,411063,2585,6,42326,0.17,7,325511,3625,0.88,81669,19.87,331044,80.53,107924,26.25,1,1,1,1,1,"Tallinn"
1,2015,413782,2602,5,43547,0.29,12,328864,3712,0.9,81206,19.63,331697,80.16,107784,26.05,1,1,1,1,1,"Tallinn"
1,2016,423420,2663,6,44478,0.19,8,332430,8404,1.98,82574,19.5,337580,79.73,98762.1764705882,0,1,1,1,1,1,"Tallinn"
1,2017,426538,2683,5,46617,0.09,4,335268,9179,2.15,82047,19.24,340193,79.76,123092,28.86,1,1,1,1,1,"Tallinn"
1,2018,430805,2709,5,47584,0.16,7,338258,10264,2.38,82187,19.08,341884,79.36,135733,31.51,1,1,1,1,1,"Tallinn"
1,2019,434562,2733,4,49329,0.18,8,340018,11422,2.63,83005,19.1,343626,79.07,136273,31.36,1,1,1,1,1,"Tallinn"
1,2020,438341,2757,6,47606,0.21,9,341270,11426,2.61,85645,19.54,345056,78.72,140985,32.16,1,1,1,1,1,"Tallinn"
2,2000,762505,2353,9.5,17264,1.28933333333333,279.125,452698,703,0.09,606352,79.52,557015,73.05,623158.294117647,90.475294117647,1,1,1,1,1,"Riga"
2,2001,756627,2335,11,18668,2.19,517,490608,1038,0.14,64012,8.46,522036.6,80.349,502562,66.42,1,1,1,1,1,"Riga"
2,2002,747157,2306,9.5,20223,1.28933333333333,279.125,490608,1070,0.14,57478,7.69,522036.6,80.349,526279,70.44,1,1,1,1,1,"Riga"
2,2003,739232,2282,9.5,22126,1.28933333333333,279.125,490608,4914.46153846154,0.6075,267519.769230769,39.9338461538462,522036.6,80.349,552209,74.7,1,1,1,1,1,"Riga"
2,2004,735241,2269,10,24091,2.22,516,490608,4394,0.6,28937,3.94,522036.6,80.349,573395,77.99,1,1,1,1,1,"Riga"
2,2005,731762,2259,8,27121,1.92,442,490608,4914.46153846154,0.6075,267519.769230769,39.9338461538462,522036.6,80.349,603624,82.49,1,1,1,1,1,"Riga"
2,2006,727578,2246,6,31511,1.77,407,490608,4914.46153846154,0.6075,267519.769230769,39.9338461538462,522036.6,80.349,660047,90.72,1,1,1,1,1,"Riga"
2,2007,722485,2230,6,33863,1.84,419,503573,4914.46153846154,0.6075,267519.769230769,39.9338461538462,522036.6,80.349,723720,100.17,1,1,1,1,1,"Riga"
2,2008,697272,2152,8,32789,1.39,316,506684,7933,1.14,407560,58.45,522036.6,80.349,789650,113.25,1,1,1,1,1,"Riga"
2,2009,713016,2201,17,27855,1.12,254,508029,4914.46153846154,0,267519.769230769,39.9338461538462,522036.6,80.349,814436,114.22,1,1,1,1,1,"Riga"
2,2010,673433,2078,9.5,27257,1.28933333333333,218,490608,4914.46153846154,0,267519.769230769,39.9338461538462,522036.6,80.349,799995,118.79,1,1,1,1,1,"Riga"
2,2011,658637,2033,17,27721,0.86,179,487239,5885,0.89,336273,51.06,520522,79.03,557311,84.62,1,1,1,1,1,"Riga"
2,2012,649853,2006,14,30692,0.87,177,490608,4914.46153846154,0,267519.769230769,39.9338461538462,522036.6,80.349,544293,83.76,1,1,1,1,1,"Riga"
2,2013,643615,1986,9.5,32467,0.88,179,484911,5590,0.87,309824,48.14,516149,80.2,551368,85.67,1,1,1,1,1,"Riga"
2,2014,643368,1986,9.5,33129,1.06,212,488900,6035,0.94,298800,46.44,518983,80.67,568423,88.35,1,1,1,1,1,"Riga"
2,2015,641007,1978,7,34840,0.95,188,489221,6805,1.06,291628,45.5,519095,80.98,591112,92.22,1,1,1,1,1,"Riga"
2,2016,639342,1973,8,35864,0.8,158,492052,5974,0.93,282972,44.26,520481,81.41,612459,95.8,1,1,1,1,1,"Riga"
2,2017,641201,1979,9.5,37063,0.7,136,498114,5937,0.93,273509,42.66,525363,81.93,623158.294117647,90.475294117647,1,1,1,1,1,"Riga"
2,2018,632479,1952,7,39733,0.77,148,491952,6221,0.98,266310,42.11,518320,81.95,622808,98.47,1,1,1,1,1,"Riga"
2,2019,626147,1933,6,39537,1.28933333333333,279.125,488327,4914.46153846154,0.6075,267519.769230769,39.9338461538462,513711,82.04,623158.294117647,90.475294117647,1,1,1,1,1,"Riga"
2,2020,621120,1917,8,29690.7,1.28933333333333,279.125,486204,6303,1.01,254102,40.91,510727,82.23,623158.294117647,90.475294117647,1,1,1,1,1,"Riga"
3,2000,558816,1397,7.5,17900,0.583333333333333,32.0555555555556,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2001,554281,1386,16,19496,0.97,54,543569,251,0.05,6104,1.1,478083,0,177215,31.97,1,1,1,1,1,"Vilnius"
3,2002,553373,1383,7.5,21952,0.583333333333333,32.0555555555556,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2003,553232,1383,7.5,24409,0.583333333333333,32.0555555555556,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2004,552800,1382,10,26178,0.99,55,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,204687,37.03,1,1,1,1,1,"Vilnius"
3,2005,553061,1383,7,28804,0.96,53,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2006,553553,1384,7.5,32510,0.81,45,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,234858,42.43,1,1,1,1,1,"Vilnius"
3,2007,554409,1386,7.5,37222,1.23,68,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,235162,42.42,1,1,1,1,1,"Vilnius"
3,2008,555733,1389,7.5,37562,0.77,43,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,243158,43.75,1,1,1,1,1,"Vilnius"
3,2009,558165,1395,12,31956,0.54,30,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,248593,44.54,1,1,1,1,1,"Vilnius"
3,2010,543191,1358,12,32508,0.39,21,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2011,536127,1340,10,34572,0.45,24,527448,1136,0.21,6175,1.15,478083,89.17,246714,46.02,1,1,1,1,1,"Vilnius"
3,2012,533279,1333,7.5,36708,0.47,25,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2013,537152,1343,7.5,38860,0.48,26,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2014,539707,1349,7.5,40761,0.5,27,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,213753.769230769,38.8130769230769,1,1,1,1,1,"Vilnius"
3,2015,542626,1357,5,41917,0.33,18,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,181800,33.5,1,1,1,1,1,"Vilnius"
3,2016,543493,1359,4,43401,0.37,20,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,187678,34.53,1,1,1,1,1,"Vilnius"
3,2017,545280,1363,3,45232,0.35,19,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,192086,35.23,1,1,1,1,1,"Vilnius"
3,2018,547484,1369,3,48254,0.31,17,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,199144,36.37,1,1,1,1,1,"Vilnius"
3,2019,552131,1380,3,51026,0.38,21,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,209440,37.93,1,1,1,1,1,"Vilnius"
3,2020,561836,1405,5,34561.4,0.2,11,535508.5,693.5,0.13,6139.5,1.125,478083,44.585,218264,38.85,1,1,1,1,1,"Vilnius"
4,2000,1370815,7934.5,5,112921,0.166666666666667,22.4545454545455,1325130.93333333,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2001,1381251,7347,3,110553,0.27,37,1235822,52167,3.78,82809,6,1139542.5,76.09625,531183,38.46,1,1,0,1,0,"Stockholm"
4,2002,1389201,7934.5,5,114430,0.166666666666667,22.4545454545455,1325130.93333333,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2003,1396385,7934.5,5,116642,0.166666666666667,22.4545454545455,1325130.93333333,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2004,1404112,7469,5,126457,0.166666666666667,34,1268476,56989,4.06,70920,5.05,1139542.5,76.09625,547690,39.01,1,1,0,1,0,"Stockholm"
4,2005,1417405,7934.5,5,130151,0.166666666666667,18,1292241,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,364812,25.74,1,1,0,1,0,"Stockholm"
4,2006,1439402,7934.5,5,130231,0.166666666666667,20,1313316,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,366114,25.44,1,1,0,1,0,"Stockholm"
4,2007,1462778,7934.5,5,134845,0.166666666666667,33,1330358,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,366265,25.04,1,1,0,1,0,"Stockholm"
4,2008,1489127,7921,5,131868,0.166666666666667,14,1349199,66777,4.48,73151,4.91,1139542.5,76.09625,579507,38.92,1,1,0,1,0,"Stockholm"
4,2009,1521202,8092,5,132980,0.166666666666667,17,1325130.93333333,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,579841,38.12,1,1,0,1,0,"Stockholm"
4,2010,1550208,8246,5,135752,0.166666666666667,17,1394114,70301,4.53,85793,5.53,1139542.5,76.09625,417460,26.93,1,1,0,1,0,"Stockholm"
4,2011,1579896,8404,5,138493,0.166666666666667,22,1325130.93333333,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,599426,37.94,1,1,0,1,0,"Stockholm"
4,2012,1608135,8554,5,136409,0.166666666666667,22.4545454545455,1325130.93333333,66933.1666666667,4.5,87410.3333333333,5.875,1139542.5,76.09625,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2013,1414924,7526,5,135743,0.166666666666667,22.4545454545455,1272707,62825,4.44,79390,5.61,1098396,77.63,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2014,1440909,7664,5,139157,0.166666666666667,22.4545454545455,1295067,64477,4.47,81368,5.65,1113812,77.3,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2015,1464814,7792,5,144563,0.166666666666667,22.4545454545455,1314303,67048,4.58,83466,5.7,1127143,76.95,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2016,1486954,7934.5,5,143492,0.166666666666667,22.4545454545455,1331826,69640,4.68,85488,5.75,1138636,76.58,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2017,1510464,8034,6,140710,0.06,9,1348013,71844,4.76,90607,6,1148223,76.02,415375,27.5,1,1,0,1,0,"Stockholm"
4,2018,1534977,8165,6,141944,0.17,26,1363124,73609,4.8,98245,6.4,1156112,75.32,414124,26.98,1,1,0,1,0,"Stockholm"
4,2019,1556805,7934.5,5,145972,0.166666666666667,22.4545454545455,1376732,73642,4.73,106432,6.84,1163125,74.71,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
4,2020,1576798,7934.5,5,148696,0.166666666666667,22.4545454545455,1391666,73879,4.69,111255,7.06,1170893,74.26,471072.454545455,31.8254545454545,1,1,0,1,0,"Stockholm"
5,2000,202719.421052632,1119.89473684211,11.9411764705882,80886,0.21375,4.05882352941176,194385.388888889,2168.75,1.060181162625,6650,3.258288640375,182650,89.29490478,72547.4117647059,35.69,0,1,1,0,0,"Rostock"
5,2001,198964,1099,16,79045,0.21375,4.05882352941176,192511,2168.75,1.060181162625,6650,3.258288640375,182650,89.29490478,75425,37.91,0,1,1,0,0,"Rostock"
5,2002,198259,1095,11.9411764705882,79800,0.21375,4.05882352941176,194385.388888889,2168.75,1.060181162625,6650,3.258288640375,182650,89.29490478,72547.4117647059,35.69,0,1,1,0,0,"Rostock"
5,2003,202719.421052632,1119.89473684211,11.9411764705882,78940,0.21375,4.05882352941176,194385.388888889,2168.75,1.060181162625,6650,3.258288640375,182650,89.29490478,72547.4117647059,35.69,0,1,1,0,0,"Rostock"
5,2004,198303,1096,22,79723,0.25,5,190619,2168.75,1.060181162625,6650,3.258288640375,182650,89.29490478,72547.4117647059,35.69,0,1,1,0,0,"Rostock"
5,2005,198993,1099,22,80601,0.2,4,191554,1500,0.75379536,5900,2.964928415,182650,89.29490478,74044,37.21,0,1,1,0,0,"Rostock"
5,2006,199288,1101,19,80631,0.45,9,191865,1500,0.752679539,5900,2.960539521,182650,89.29490478,74839,37.55,0,1,1,0,0,"Rostock"
5,2007,199868,1104,17,82055,0.35,7,192162,1700,0.850561371,6000,3.001981308,182650,89.29490478,67272,33.66,0,1,1,0,0,"Rostock"
5,2008,200413,1107,15,83961,0.3,6,192655,1900,0.948042293,5900,2.943920804,182650,89.29490478,67602,33.73,0,1,1,0,0,"Rostock"
5,2009,201096,1111,14,81650,0.2,4,193294,1800,0.89509488,6000,2.9836496,182650,89.29490478,67613,33.62,0,1,1,0,0,"Rostock"
5,2010,201442,1113,13,86977,0.15,3,194441,1300,0.645347048,5700,2.829598594,177800,88.2636193,69062,34.28,0,1,1,0,0,"Rostock"
5,2011,202735,1120,10,87751,0.25,5,195560,1300,0.641231164,6400,3.156830345,178900,88.24327324,70291,34.67,0,1,1,0,0,"Rostock"
5,2012,201813,1115,11,86780,0.1,2,195191,1600,0.792813149,5200,2.576642734,177900,88.15091198,71249,35.3,0,1,1,0,0,"Rostock"
5,2013,202887,1121,10,89104,0.15,3,195879,1800,0.887193364,5200,2.563003051,179000,88.22645118,71799,35.39,0,1,1,0,0,"Rostock"
5,2014,203431,1124,11.9411764705882,91978,0.21375,0,195997,2200,1.081447764,5300,2.605305976,182650,89.29490478,72271,35.53,0,1,1,0,0,"Rostock"
5,2015,204167,1128,8,90226,0.05,1,196332,2200,1.077549261,5600,2.742852665,182650,89.29490478,73138,35.82,0,1,1,0,0,"Rostock"
5,2016,206011,1138,7,90118,0.39,8,196928,2300,1.116445238,6800,3.300794618,182650,89.29490478,74293,36.06,0,1,1,0,0,"Rostock"
5,2017,207513,1146,5,95558,0.1,2,196453,2900,1.397502807,8200,3.951559661,182650,89.29490478,75098,36.19,0,1,1,0,0,"Rostock"
5,2018,208409,1151,5,91022,0.1,2,196207,3200,1.535442327,9000,4.318431546,182650,89.29490478,75890,36.41,0,1,1,0,0,"Rostock"
5,2019,208886,1154,4,95981,0.19,4,195904,3600,1.72342809,9400,4.500062235,191300,91.58105378,76487,36.62,0,1,1,0,0,"Rostock"
5,2020,209191,1156,5,90127,0.19,4,195385,3900,1.864324947,9900,4.732517173,191000,91.3041192,76933,36.78,0,1,1,0,0,"Rostock"
6,2000,587152,2836,5.52941176470588,123249,0.167058823529412,9.77777777777778,465287.444444444,63547.0588235294,10.3770588235294,78547.0588235294,12.9041176470588,431690.909090909,69.8963636363636,219668.111111111,36.0938888888889,0,1,0,0,0,"Stuttgart"
6,2001,588477,2843,5,129125,0.46,27,443955,54600,9.28,88600,15.06,431690.909090909,69.8963636363636,232558,39.52,0,1,0,0,0,"Stuttgart"
6,2002,606933.4,2932.05,5.52941176470588,127378,0.167058823529412,9.77777777777778,465287.444444444,63547.0588235294,10.3770588235294,78547.0588235294,12.9041176470588,431690.909090909,69.8963636363636,219668.111111111,36.0938888888889,0,1,0,0,0,"Stuttgart"
6,2003,589161,2846,5.52941176470588,129115,0.167058823529412,9.77777777777778,465287.444444444,63547.0588235294,10.3770588235294,78547.0588235294,12.9041176470588,431690.909090909,69.8963636363636,219668.111111111,36.0938888888889,0,1,0,0,0,"Stuttgart"
6,2004,590657,2853,8,126599,0.22,13,447611,52900,8.96,87400,14.8,431690.909090909,69.8963636363636,235800,39.92,0,1,0,0,0,"Stuttgart"
6,2005,592569,2863,10,123566,0.22,13,450379,55000,9.28,85200,14.38,431690.909090909,69.8963636363636,232773,39.28,0,1,0,0,0,"Stuttgart"
6,2006,593923,2869,8,132703,0.15,9,452395,55000,9.26,85200,14.35,431690.909090909,69.8963636363636,232261,39.11,0,1,0,0,0,"Stuttgart"
6,2007,597176,2885,7,138063,0.15,9,454988,54400,9.11,84500,14.15,431690.909090909,69.8963636363636,206181,34.53,0,1,0,0,0,"Stuttgart"
6,2008,600068,2899,6,132074,0.1,6,459074,54600,9.1,83500,13.92,431690.909090909,69.8963636363636,206015,34.33,0,1,0,0,0,"Stuttgart"
6,2009,601646,2907,6,117348,0.15,9,462708,56700,9.42,80700,13.41,431690.909090909,69.8963636363636,206095,34.26,0,1,0,0,0,"Stuttgart"
6,2010,606588,2930,6,131690,0.15,9,465008,57100,9.41,79500,13.11,442900,73.01,208238,34.33,0,1,0,0,0,"Stuttgart"
6,2011,591015,2855,5,136429,0.23,14,469985,63547.0588235294,10.3770588235294,78547.0588235294,12.9041176470588,435900,73.75,210152,35.56,0,1,0,0,0,"Stuttgart"
6,2012,597939,2889,5,135824,0.19,11,474560,51100,8.55,73900,12.36,423600,70.84,213169,35.65,0,1,0,0,0,"Stuttgart"
6,2013,604297,2919,5,133862,0.12,7,468876,54300,8.99,74800,12.38,426200,70.53,215521,35.66,0,1,0,0,0,"Stuttgart"
6,2014,612441,2959,5.52941176470588,134780,0.167058823529412,5,470679,69600,11.36,64100,10.47,427700,69.84,216663,35.38,0,1,0,0,0,"Stuttgart"
6,2015,623738,3013,5,139791,0.13,8,472943,73600,11.8,65900,10.57,429300,68.83,218217,34.99,0,1,0,0,0,"Stuttgart"
6,2016,628032,3034,4,138248,0.13,8,475041,77000,12.26,71700,11.42,431200,68.66,220342,35.08,0,1,0,0,0,"Stuttgart"
6,2017,632743,3057,4,141314,0.16,10,476079,77400,12.23,74600,11.79,431000,68.12,223408,35.31,0,1,0,0,0,"Stuttgart"
6,2018,634830,3067,3,141363,0.06,4,476820,79200,12.48,76800,12.1,433200,68.24,224723,35.4,0,1,0,0,0,"Stuttgart"
6,2019,635911,3072,3,134477,0.11,7,477094,79300,12.47,78500,12.34,433700,68.2,226207,35.57,0,1,0,0,0,"Stuttgart"
6,2020,630305,3045,4,128833,0.11,7,476979,78500,12.45,80400,12.76,433900,68.84,225703,35.81,0,1,0,0,0,"Stuttgart"
7,2000,551123,803,8,52476,0.114285714285714,7.64285714285714,529111,4192,0.76,22171,4.02,541605.272727273,87.5,186452,33.83,1,1,1,1,0,"Helsinki"
7,2001,555474,810,9,53785,0.22,12,552021.277777778,4192,0.75,22171,3.99,541605.272727273,87.5,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2002,559718,816,10.375,53315,0.114285714285714,7.64285714285714,552021.277777778,4192,0.75,22171,3.96,541605.272727273,87.5,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2003,559716,816,10.375,53267,0.114285714285714,7.64285714285714,552021.277777778,16825.8125,2.74625,29528.3125,4.873125,541605.272727273,87.5,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2004,559330,815,10.375,55193,0.114285714285714,9,529695,10178,1.82,18979,3.39,541605.272727273,87.5,198739,35.53,1,1,1,1,0,"Helsinki"
7,2005,559046,815,10.375,56615,0.114285714285714,7.64285714285714,529860,16825.8125,2.74625,29528.3125,4.873125,541605.272727273,87.5,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2006,560905,818,10.375,59193,0.114285714285714,7.64285714285714,530135,16825.8125,2.74625,29528.3125,4.873125,541605.272727273,87.5,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2007,564521,823,10.375,61998,0.114285714285714,7.64285714285714,531325,16825.8125,2.74625,29528.3125,4.873125,541605.272727273,87.5,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2008,568531,829,10.375,62138,0.114285714285714,12,532248,12939,2.28,23344,4.11,541605.272727273,87.5,221343,38.93,1,1,1,1,0,"Helsinki"
7,2009,576632,841,10.375,58113,0.114285714285714,7.64285714285714,537978,16825.8125,2.74625,29528.3125,4.873125,541605.272727273,87.5,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2010,583350,850,10.375,59436,0.114285714285714,5,541615,15459,2.65,26276,4.5,524964,89.99,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2011,588549,858,10.375,58794,0.114285714285714,8,544088,16816,2.86,27645,4.7,526899,89.53,240175,40.81,1,1,1,1,0,"Helsinki"
7,2012,595384,868,10.375,56972,0.114285714285714,9,547506,18462,3.1,29416,4.94,529550,88.94,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2013,603968,880,10.375,56881,0.114285714285714,9,553307,20318,3.36,30343,5.02,533496,88.33,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2014,612664,893,10.375,55688,0.114285714285714,6,559782,21721,3.55,31161,5.09,538203,87.85,188243.2,31.137,1,1,1,1,0,"Helsinki"
7,2015,620715,905,12,56405,0.19,12,565270,23107,3.72,32338,5.21,542164,87.35,166882,26.89,1,1,1,1,0,"Helsinki"
7,2016,628208,916,12,57341,0.05,3,570601,23680,3.77,33927,5.4,546210,86.95,169207,26.93,1,1,1,1,0,"Helsinki"
7,2017,635181,926,10,58403,0.11,7,575411,23957,3.77,35813,5.64,549074,86.44,170854,26.9,1,1,1,1,0,"Helsinki"
7,2018,643272,938,9,58637,0.06,4,582303,23672,3.68,37297,5.8,553355,86.02,173089,26.91,1,1,1,1,0,"Helsinki"
7,2019,648042,945,9,59502,0.05,3,585963,23261,3.59,38818,5.99,555635,85.74,174875,26.99,1,1,1,1,0,"Helsinki"
7,2020,653835,953,14,57207.6,0.12,8,590185,23067,3.53,40583,6.21,558108,85.36,180816,27.65,1,1,1,1,0,"Helsinki"
8,2000,507467,1057,2.71428571428571,58770,0.135,7.5,493967.4,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2001,508726,1060,3,60483,0.29,15,460462,19229,3.78,29035,5.71,452203.4,75.422,186861,36.73,1,1,0,1,0,"Oslo"
8,2002,516467,1076,2.71428571428571,62370,0.135,7.5,493967.4,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2003,523832,1091,2.71428571428571,60761,0.135,7.5,493967.4,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2004,529846,1104,4,62019,0.11,6,469619,21105,3.98,31162,5.88,452203.4,75.422,192383,36.31,1,1,0,1,0,"Oslo"
8,2005,538411,1122,3,60641,0.06,3,476397,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,197197,36.63,1,1,0,1,0,"Oslo"
8,2006,548617,1143,2,59380,0.07,4,483076,23234,4.24,32101,5.85,452203.4,75.422,203192,37.04,1,1,0,1,0,"Oslo"
8,2007,560484,1168,2,63091,0.18,10,490599,25385,4.53,32633,5.82,452203.4,75.422,209864,37.44,1,1,0,1,0,"Oslo"
8,2008,572806,1193,2,57283,0.16,9,497980,29799,5.2,32705,5.71,442933,77.33,212084,37.03,1,1,0,1,0,"Oslo"
8,2009,586860,1223,3,60021,0.14,8,505206,35760,6.09,34509,5.88,447473,76.25,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2010,599230,1248,2.71428571428571,59439,0.09,5,511939,39158,6.53,35763,5.97,452338,75.49,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2011,613285,1278,2.71428571428571,57124,0.12,7,518208,44264,7.22,36758,5.99,456704,74.47,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2012,627366,1307,2.71428571428571,58238,0.13,8,526188,50593,8.06,36501,5.82,461569,73.57,254451,40.56,1,1,0,1,0,"Oslo"
8,2013,642124,1338,2.71428571428571,58934,0.135,7.5,493967.4,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2014,647676,1349,2.71428571428571,60697,0.135,7.5,493967.4,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2015,658390,1372,2.71428571428571,63914,0.135,7.5,493967.4,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
8,2016,666759,1389,2.71428571428571,66697,0.135,7.5,493967.4,32058.5555555556,5.51444444444444,33463,5.84777777777778,452203.4,75.422,208004.571428571,37.3914285714286,1,1,0,1,0,"Oslo"
